product_id,views,purchases,cart,price,demand,conversion_rate,cart_ratio,log_demand,price_factor,target
1002545,181,101,82,591.7224175824175,364,0.554945054945055,0.45054945054945056,5.8998973535824915,1.4126373626373625,0.8807204904908763
1002546,1,0,0,1012.64,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1002547,340,268,217,489.542896969697,825,0.7859237536656891,0.6363636363636364,6.716594773520978,1.5,0.9162907318741551
1002548,35,26,8,563.3369565217391,69,0.7222222222222222,0.2222222222222222,4.248495242049359,1.4277777777777778,0.8869763442053797
1002549,19,8,5,563.18,32,0.4,0.25,3.4965075614664802,1.275,0.8219800524029137
1002628,42,15,25,405.0332926829268,82,0.3488372093023256,0.5813953488372093,4.418840607796598,1.3488372093023258,0.8539204011476971
1002629,553,403,347,369.63999232540294,1303,0.7274368231046932,0.6263537906137184,7.1731917424865985,1.5,0.9162907318741551
1002633,1049,851,751,380.46220671444735,2651,0.8104761904761905,0.7152380952380952,7.883069351305753,1.5,0.9162907318741551
1002634,168,73,59,392.3235,300,0.4319526627218935,0.34911242603550297,5.707110264748875,1.3207100591715975,0.8418731988391723
1002662,5,0,0,203.09,5,0.0,0.0,1.791759469228055,1.0,0.6931471805599453
1002666,5,1,1,231.64000000000001,7,0.16666666666666666,0.16666666666666666,2.0794415416798357,1.1333333333333333,0.7576857016975165
1002678,19,0,0,230.7268421052632,19,0.0,0.0,2.995732273553991,1.0,0.6931471805599453
1002757,1,0,0,168.69,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1002786,75,30,16,404.124958677686,121,0.39473684210526316,0.21052631578947367,4.804021044733257,1.2605263157894737,0.8155976692638239
1002796,112,48,14,410.2642528735632,174,0.4247787610619469,0.12389380530973451,5.1647859739235145,1.2495575221238937,0.810733540043013
1002808,1,0,0,73.56,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1002827,12,0,0,358.39750000000004,12,0.0,0.0,2.5649493574615367,1.0,0.6931471805599453
1002876,0,1,0,218.8,1,1.0,0.0,0.6931471805599453,1.5,0.9162907318741551
1002881,29,1,0,253.73633333333333,30,0.03333333333333333,0.0,3.4339872044851463,1.0166666666666666,0.7014459833746404
1002902,1,0,0,599.98,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1002906,25,6,2,257.38,33,0.23076923076923078,0.07692307692307693,3.5263605246161616,1.1384615384615384,0.7600866632350546
1002923,38,6,5,157.58632653061227,49,0.15384615384615385,0.1282051282051282,3.912023005428146,1.1153846153846154,0.7492366472109889
1002929,9,0,0,84.56666666666666,9,0.0,0.0,2.302585092994046,1.0,0.6931471805599453
1002974,59,3,6,149.3,68,0.05,0.1,4.23410650459726,1.055,0.7202758479481979
1002987,39,1,3,166.62139534883718,43,0.025,0.075,3.784189633918261,1.035,0.7104958188945583
1002995,8,0,0,308.615,8,0.0,0.0,2.1972245773362196,1.0,0.6931471805599453
1003013,9,2,0,179.9,11,0.2,0.0,2.4849066497880004,1.1,0.7419373447293773
1003028,6,0,2,615.54,8,0.0,0.2857142857142857,2.1972245773362196,1.0857142857142856,0.7351113796589774
1003039,30,0,0,1154.86,30,0.0,0.0,3.4339872044851463,1.0,0.6931471805599453
1003048,1,0,0,643.52,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003050,4,0,1,555.432,5,0.0,0.2,1.791759469228055,1.06,0.7227059828014898
1003051,2,0,0,599.66,2,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453
1003052,1,0,0,599.66,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003073,9,1,0,150.583,10,0.1,0.0,2.3978952727983707,1.05,0.7178397931503169
1003074,10,1,0,134.41727272727272,11,0.09090909090909091,0.0,2.4849066497880004,1.0454545454545454,0.7156200364120039
1003078,1,0,0,344.17,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003096,23,1,0,307.93916666666667,24,0.041666666666666664,0.0,3.2188758248682006,1.0208333333333333,0.7035099675954919
1003105,2,0,0,149.46,2,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453
1003114,5,1,0,128.16,6,0.16666666666666666,0.0,1.9459101490553132,1.0833333333333333,0.7339691750802004
1003141,6,1,1,376.4775,8,0.14285714285714285,0.14285714285714285,2.1972245773362196,1.1142857142857143,0.7487170317147561
1003153,34,1,2,149.3,37,0.02857142857142857,0.05714285714285714,3.6375861597263857,1.0314285714285714,0.7087392753197815
1003168,0,1,0,102.71,1,1.0,0.0,0.6931471805599453,1.5,0.9162907318741551
1003176,26,0,0,434.15923076923076,26,0.0,0.0,3.295836866004329,1.0,0.6931471805599453
1003177,9,2,0,127.36,11,0.2,0.0,2.4849066497880004,1.1,0.7419373447293773
1003181,2,0,0,127.41,2,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453
1003183,12,1,0,128.19,13,0.07692307692307693,0.0,2.6390573296152584,1.0384615384615385,0.7121953755306398
1003184,7,0,0,128.19,7,0.0,0.0,2.0794415416798357,1.0,0.6931471805599453
1003195,27,0,1,123.66999999999999,28,0.0,0.03571428571428571,3.367295829986474,1.0107142857142857,0.6984900249704408
1003208,38,3,0,218.76999999999998,41,0.07692307692307693,0.0,3.7376696182833684,1.0384615384615385,0.7121953755306398
1003209,2,1,1,218.77,4,0.3333333333333333,0.3333333333333333,1.6094379124341003,1.2666666666666668,0.8183103235139514
1003221,5,0,0,128.43,5,0.0,0.0,1.791759469228055,1.0,0.6931471805599453
1003222,6,0,0,128.62,6,0.0,0.0,1.9459101490553132,1.0,0.6931471805599453
1003230,16,0,0,180.08,16,0.0,0.0,2.833213344056216,1.0,0.6931471805599453
1003231,1,0,0,205.41,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003234,11,0,0,128.42,11,0.0,0.0,2.4849066497880004,1.0,0.6931471805599453
1003235,10,0,0,128.42,10,0.0,0.0,2.3978952727983707,1.0,0.6931471805599453
1003281,64,4,0,537.6552941176471,68,0.06153846153846154,0.0,4.23410650459726,1.0307692307692307,0.7084146526907337
1003285,15,0,0,525.08,15,0.0,0.0,2.772588722239781,1.0,0.6931471805599453
1003293,22,0,1,509.23391304347825,23,0.0,0.043478260869565216,3.1780538303479458,1.0130434782608695,0.6996477451630386
1003298,1,0,0,120.96,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003304,259,172,159,595.4700169491525,590,0.6615384615384615,0.6115384615384616,6.3818160174060985,1.5,0.9162907318741551
1003305,99,38,32,618.1585207100592,169,0.38,0.32,5.135798437050262,1.286,0.8268035653726189
1003306,965,590,548,585.9547503566334,2103,0.6107660455486542,0.567287784679089,7.651595573857601,1.4755693581780538,0.9064704132729616
1003307,30,3,7,782.45225,40,0.0967741935483871,0.22580645161290322,3.713572066704308,1.1161290322580644,0.749588491464897
1003308,10,0,0,1014.484,10,0.0,0.0,2.3978952727983707,1.0,0.6931471805599453
1003309,19,4,2,823.1632,25,0.2,0.1,3.258096538021482,1.1300000000000001,0.7561219797213338
1003310,411,186,201,747.6561278195488,798,0.45145631067961167,0.4878640776699029,6.683360945766275,1.3720873786407768,0.8637703179952637
1003311,85,19,17,773.4919834710744,121,0.22093023255813954,0.19767441860465115,4.804021044733257,1.169767441860465,0.7746199921597358
1003312,268,152,141,740.3808556149734,561,0.5650557620817844,0.5241635687732342,6.331501849893691,1.4397769516728625,0.891906621877838
1003313,25,15,5,926.8184444444445,45,0.5769230769230769,0.19230769230769232,3.828641396489095,1.346153846153846,0.8527773261518292
1003314,18,2,2,951.3940909090908,22,0.10526315789473684,0.10526315789473684,3.1354942159291497,1.0842105263157895,0.7343901390939944
1003315,14,9,1,964.51625,24,0.6,0.06666666666666667,3.2188758248682006,1.32,0.8415671856782186
1003316,452,135,150,953.7510040705563,737,0.2980132450331126,0.33112582781456956,6.6039438246004725,1.2483443708609272,0.8101941101838265
1003317,1182,407,319,955.924067085954,1908,0.3440405748098056,0.2696534234995773,7.554334823725748,1.252916314454776,0.8122255167099952
1003318,167,45,49,1057.8580076628352,261,0.26785714285714285,0.2916666666666667,5.568344503761097,1.2214285714285713,0.7981504895699297
1003319,156,60,48,1067.8720075757574,264,0.3821656050955414,0.3057324840764331,5.579729825986222,1.2828025477707006,0.8254038757524673
1003328,25,0,0,573.17,25,0.0,0.0,3.258096538021482,1.0,0.6931471805599453
1003338,1,0,0,172.07,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003339,38,1,2,202.17073170731706,41,0.02564102564102564,0.05128205128205128,3.7376696182833684,1.028205128205128,0.7071512286439617
1003341,1,0,0,244.51,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003347,33,1,3,119.69,37,0.029411764705882353,0.08823529411764706,3.6375861597263857,1.0411764705882351,0.7135263428965973
1003363,8,2,0,563.46,10,0.2222222222222222,0.0,2.3978952727983707,1.1111111111111112,0.7472144018302211
1003368,2,0,0,244.54,2,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453
1003371,5,0,0,411.59,5,0.0,0.0,1.791759469228055,1.0,0.6931471805599453
1003374,4,0,0,308.63,4,0.0,0.0,1.6094379124341003,1.0,0.6931471805599453
1003391,17,0,0,406.07176470588234,17,0.0,0.0,2.8903717578961645,1.0,0.6931471805599453
1003409,1,0,0,244.51,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003415,3,0,0,326.96,3,0.0,0.0,1.3862943611198906,1.0,0.6931471805599453
1003416,39,0,0,408.6017948717949,39,0.0,0.0,3.6888794541139363,1.0,0.6931471805599453
1003418,7,0,0,180.16,7,0.0,0.0,2.0794415416798357,1.0,0.6931471805599453
1003428,45,2,1,408.59437499999996,48,0.043478260869565216,0.021739130434782608,3.8918202981106265,1.0282608695652176,0.7071787113642032
1003439,1,0,0,74.65,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003441,49,2,1,468.2807692307692,52,0.04,0.02,3.970291913552122,1.026,0.7060634058264916
1003442,1,0,0,205.85,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003447,17,2,1,111.8315,20,0.1111111111111111,0.05555555555555555,3.044522437723423,1.0722222222222222,0.7286215687536052
1003456,3,0,0,102.71,3,0.0,0.0,1.3862943611198906,1.0,0.6931471805599453
1003461,32,1,1,434.5476470588235,34,0.030303030303030304,0.030303030303030304,3.5553480614894135,1.0242424242424242,0.7051955190761198
1003475,30,0,1,769.332258064516,31,0.0,0.03225806451612903,3.4657359027997265,1.0096774193548388,0.6979742213082613
1003484,29,1,2,169.32125,32,0.03333333333333333,0.06666666666666667,3.4965075614664802,1.0366666666666666,0.7113144845153943
1003489,86,6,9,208.58445544554453,101,0.06896551724137931,0.10344827586206896,4.624972813284271,1.0655172413793104,0.7253806751349297
1003493,1,0,0,198.01,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003499,44,4,1,461.43510204081633,49,0.08888888888888889,0.022222222222222223,3.912023005428146,1.051111111111111,0.7183816517384867
1003503,2,0,0,95.32,2,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453
1003509,6,0,0,175.02333333333334,6,0.0,0.0,1.9459101490553132,1.0,0.6931471805599453
1003523,27,3,6,136.43,36,0.10714285714285714,0.21428571428571427,3.6109179126442243,1.1178571428571429,0.7504047958284759
1003524,22,3,2,231.38,27,0.13043478260869565,0.08695652173913043,3.332204510175204,1.091304347826087,0.7377879611825658
1003525,98,12,2,424.72517857142856,112,0.12121212121212122,0.020202020202020204,4.727387818712341,1.0666666666666667,0.7259370033829362
1003527,13,0,0,200.8446153846154,13,0.0,0.0,2.6390573296152584,1.0,0.6931471805599453
1003528,1,0,0,139.83,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003532,17,2,1,329.202,20,0.1111111111111111,0.05555555555555555,3.044522437723423,1.0722222222222222,0.7286215687536052
1003533,200,26,31,452.55579766536965,257,0.12935323383084577,0.15422885572139303,5.552959584921617,1.1109452736318408,0.7471358441492034
1003534,23,4,6,480.2548484848485,33,0.16666666666666666,0.25,3.5263605246161616,1.1583333333333332,0.7693363189174917
1003535,142,18,16,481.10795454545456,176,0.1258741258741259,0.11188811188811189,5.176149732573829,1.0965034965034965,0.7402709554085901
1003547,1,0,0,94.64,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003548,14,3,2,282.84,19,0.2,0.13333333333333333,2.995732273553991,1.1400000000000001,0.7608058290337602
1003549,151,22,13,407.43838709677414,186,0.14473684210526316,0.08552631578947369,5.231108616854587,1.0980263157894739,0.7409970531697356
1003551,27,1,1,437.59,29,0.03571428571428571,0.03571428571428571,3.4011973816621555,1.0285714285714285,0.7073318155519017
1003566,29,0,0,483.36931034482757,29,0.0,0.0,3.4011973816621555,1.0,0.6931471805599453
1003570,1,0,0,201.65,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003571,40,0,0,250.86999999999998,40,0.0,0.0,3.713572066704308,1.0,0.6931471805599453
1003572,1,0,0,141.57,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003592,7,2,0,151.05555555555554,9,0.25,0.0,2.302585092994046,1.125,0.7537718023763802
1003599,69,3,0,231.66999999999996,72,0.04285714285714286,0.0,4.290459441148391,1.0214285714285714,0.7038044750339333
1003609,6,0,0,126.13,6,0.0,0.0,1.9459101490553132,1.0,0.6931471805599453
1003610,1,0,0,118.9,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003611,5,0,0,151.02,5,0.0,0.0,1.791759469228055,1.0,0.6931471805599453
1003612,1,0,0,214.4,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003613,31,1,2,156.09588235294115,34,0.03125,0.0625,3.5553480614894135,1.034375,0.7101886464147971
1003614,41,0,4,154.19,45,0.0,0.09523809523809523,3.828641396489095,1.0285714285714285,0.7073318155519017
1003632,3,0,0,89.83999999999999,3,0.0,0.0,1.3862943611198906,1.0,0.6931471805599453
1003636,30,0,0,483.38,30,0.0,0.0,3.4339872044851463,1.0,0.6931471805599453
1003645,1,0,0,128.96,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003656,21,0,0,227.67714285714288,21,0.0,0.0,3.091042453358316,1.0,0.6931471805599453
1003657,1,0,0,120.7,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003665,45,5,0,134.084,50,0.10869565217391304,0.0,3.9318256327243257,1.0543478260869565,0.7199584380106021
1003687,1,0,0,154.42,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003705,33,0,1,154.42,34,0.0,0.029411764705882353,3.5553480614894135,1.0088235294117647,0.697549241960583
1003706,154,13,12,179.27525139664806,179,0.08387096774193549,0.07741935483870968,5.19295685089021,1.0651612903225807,0.7252083300565707
1003707,8,1,2,167.0690909090909,11,0.1111111111111111,0.2222222222222222,2.4849066497880004,1.1222222222222222,0.7524637577163648
1003709,133,3,15,725.4719205298013,151,0.022388059701492536,0.11194029850746269,5.0238805208462765,1.044776119402985,0.7152883064371588
1003712,346,92,103,603.2095194085028,541,0.26512968299711814,0.2968299711815562,6.295266001439646,1.221613832853026,0.7982338835183573
1003713,15,1,0,720.46,16,0.0625,0.0,2.833213344056216,1.03125,0.7086513670959106
1003714,12,1,2,717.0273333333333,15,0.07692307692307693,0.15384615384615385,2.772588722239781,1.0846153846153848,0.7345843704241185
1003715,10,0,1,818.3,11,0.0,0.09090909090909091,2.4849066497880004,1.0272727272727273,0.7066914056677026
1003716,9,3,6,720.5572222222222,18,0.3,0.6,2.9444389791664403,1.3299999999999998,0.8458682675776091
1003726,17,2,3,128.4131818181818,22,0.1111111111111111,0.16666666666666666,3.1354942159291497,1.1055555555555556,0.744579354192216
1003734,12,2,1,204.64,15,0.15384615384615385,0.07692307692307693,2.772588722239781,1.0999999999999999,0.7419373447293772
1003738,1,0,0,120.7,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003746,3,0,0,304.75,3,0.0,0.0,1.3862943611198906,1.0,0.6931471805599453
1003747,47,3,4,288.2551851851852,54,0.0625,0.08333333333333333,4.007333185232471,1.05625,0.720883935531545
1003750,3,1,0,231.64,4,0.25,0.0,1.6094379124341003,1.125,0.7537718023763802
1003752,25,4,5,257.38,34,0.15384615384615385,0.19230769230769232,3.5553480614894135,1.1346153846153846,0.7582864827309068
1003756,7,0,0,72.28,7,0.0,0.0,2.0794415416798357,1.0,0.6931471805599453
1003760,3,0,1,488.56,4,0.0,0.25,1.6094379124341003,1.075,0.7299611536826616
1003765,2,0,0,254.83,2,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453
1003768,83,10,9,443.99607843137255,102,0.11904761904761904,0.10714285714285714,4.634728988229636,1.0916666666666668,0.737961196349738
1003769,68,2,1,477.0587323943662,71,0.028985507246376812,0.014492753623188406,4.276666119016055,1.018840579710145,0.7025233761885007
1003770,32,1,3,289.9344444444444,36,0.030303030303030304,0.09090909090909091,3.6109179126442243,1.0424242424242425,0.7141374564517812
1003771,16,3,2,231.37999999999997,21,0.17647058823529413,0.11764705882352941,3.091042453358316,1.1235294117647059,0.7530795212826191
1003772,22,4,4,257.12,30,0.17391304347826086,0.17391304347826086,3.4339872044851463,1.1391304347826086,0.7603994075691126
1003774,1,0,0,370.2,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003777,25,0,0,254.83,25,0.0,0.0,3.258096538021482,1.0,0.6931471805599453
1003778,14,1,1,254.83,16,0.06666666666666667,0.06666666666666667,2.833213344056216,1.0533333333333335,0.7194644888773187
1003793,3,0,0,225.42,3,0.0,0.0,1.3862943611198906,1.0,0.6931471805599453
1003794,2,0,0,57.89,2,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453
1003798,24,0,0,630.65,24,0.0,0.0,3.2188758248682006,1.0,0.6931471805599453
1003800,292,106,88,805.4735596707819,486,0.36177474402730375,0.3003412969283277,6.18826412308259,1.2709897610921501,0.820215754567309
1003801,60,16,20,660.6090625,96,0.26229508196721313,0.32786885245901637,4.574710978503383,1.2295081967213113,0.8017810215627407
1003802,1,0,0,913.54,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003803,10,1,1,1011.2449999999999,12,0.09090909090909091,0.09090909090909091,2.5649493574615367,1.0727272727272728,0.7288652631620246
1003807,0,1,0,65.21,1,1.0,0.0,0.6931471805599453,1.5,0.9162907318741551
1003811,74,4,4,160.14573170731708,82,0.05333333333333334,0.05333333333333334,4.418840607796598,1.0426666666666666,0.7142561437701804
1003815,2,0,0,772.19,2,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453
1003845,1,0,0,140.78,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003852,18,1,1,229.07,20,0.05263157894736842,0.05263157894736842,3.044522437723423,1.0421052631578949,0.7139812674627873
1003854,2,0,0,200.52,2,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453
1003855,42,2,1,139.74866666666668,45,0.046511627906976744,0.023255813953488372,3.828641396489095,1.0302325581395348,0.7081503471519941
1003856,32,0,2,141.37911764705882,34,0.0,0.06060606060606061,3.5553480614894135,1.018181818181818,0.7021970160798632
1003859,3,0,0,251.43999999999997,3,0.0,0.0,1.3862943611198906,1.0,0.6931471805599453
1003860,10,2,0,223.42999999999998,12,0.18181818181818182,0.0,2.5649493574615367,1.0909090909090908,0.7375989431307791
1003861,1,0,0,226.52,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003862,18,0,0,253.4338888888889,18,0.0,0.0,2.9444389791664403,1.0,0.6931471805599453
1003864,60,2,2,231.67,64,0.03278688524590164,0.03278688524590164,4.174387269895637,1.0262295081967214,0.7061766808502792
1003866,1,0,0,104.78,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003867,1,0,0,123.3,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003869,31,2,4,187.89567567567568,37,0.0625,0.125,3.6375861597263857,1.06875,0.726944560143236
1003870,25,1,6,178.361875,32,0.038461538461538464,0.23076923076923078,3.4965075614664802,1.0884615384615384,0.7364276889184077
1003877,30,8,5,58.49976744186046,43,0.25806451612903225,0.16129032258064516,3.784189633918261,1.1774193548387095,0.7781403933933378
1003878,18,1,1,50.875,20,0.05263157894736842,0.05263157894736842,3.044522437723423,1.0421052631578949,0.7139812674627873
1003879,269,25,18,583.3864423076923,312,0.09259259259259259,0.06666666666666667,5.746203190540153,1.0662962962962963,0.7257577758531079
1003883,15,4,1,182.4385,20,0.25,0.0625,3.044522437723423,1.14375,0.762556631932113
1003890,14,0,1,204.31466666666665,15,0.0,0.06666666666666667,2.772588722239781,1.02,0.7030975114131134
1003892,6,0,0,144.63666666666666,6,0.0,0.0,1.9459101490553132,1.0,0.6931471805599453
1003894,80,8,8,358.78406249999995,96,0.09876543209876543,0.09876543209876543,4.574710978503383,1.0790123456790124,0.7318929471357876
1003896,27,0,1,477.84999999999997,28,0.0,0.03571428571428571,3.367295829986474,1.0107142857142857,0.6984900249704408
1003898,30,1,0,570.6216129032258,31,0.03225806451612903,0.0,3.4657359027997265,1.0161290322580645,0.7011793522572095
1003899,1,0,0,987.52,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003901,24,1,0,498.32919999999996,25,0.04,0.0,3.258096538021482,1.02,0.7030975114131134
1003906,26,0,2,128.73785714285714,28,0.0,0.07407407407407407,3.367295829986474,1.0222222222222221,0.7041970167465302
1003907,31,1,1,151.87,33,0.03125,0.03125,3.5263605246161616,1.025,0.7055697005585024
1003910,21,2,2,123.992,25,0.09090909090909091,0.09090909090909091,3.258096538021482,1.0727272727272728,0.7288652631620246
1003911,35,0,0,177.1,35,0.0,0.0,3.58351893845611,1.0,0.6931471805599453
1003912,1,0,0,180.18,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003921,10,0,3,49.25692307692308,13,0.0,0.2727272727272727,2.6390573296152584,1.0818181818181818,0.7332416377618234
1003931,5,1,0,67.18,6,0.16666666666666666,0.0,1.9459101490553132,1.0833333333333333,0.7339691750802004
1003934,43,5,3,361.0786274509804,51,0.11363636363636363,0.06818181818181818,3.9512437185814275,1.0772727272727274,0.7310558445418432
1003936,32,0,3,423.0042857142857,35,0.0,0.09090909090909091,3.58351893845611,1.0272727272727273,0.7066914056677026
1003938,2,0,0,203.35,2,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453
1003942,68,4,5,188.53363636363636,77,0.057971014492753624,0.07246376811594203,4.356708826689592,1.0507246376811594,0.718193212486033
1003943,36,3,2,170.79268292682926,41,0.08108108108108109,0.05405405405405406,3.7376696182833684,1.0567567567567568,0.7211303522234157
1003947,4,0,0,63.475,4,0.0,0.0,1.6094379124341003,1.0,0.6931471805599453
1003948,12,1,2,47.370666666666665,15,0.07692307692307693,0.15384615384615385,2.772588722239781,1.0846153846153848,0.7345843704241185
1003949,12,0,1,53.035384615384615,13,0.0,0.07692307692307693,2.6390573296152584,1.023076923076923,0.7046195817221821
1003951,2,0,0,200.59,2,0.0,0.0,1.0986122886681098,1.0,0.6931471805599453
1003952,1,0,0,178.38,1,0.0,0.0,0.6931471805599453,1.0,0.6931471805599453
1003954,19,1,0,644.8665,20,0.05,0.0,3.044522437723423,1.025,0.7055697005585024
1003956,1,1,0,67.95,2,0.5,0.0,1.0986122886681098,1.25,0.8109302162163288
1003965,129,30,27,610.7784408602151,186,0.23076923076923078,0.2076923076923077,5.231108616854587,1.1776923076923078,0.7782657416622716
1003966,13,1,1,715.3353333333333,15,0.07142857142857142,0.07142857142857142,2.772588722239781,1.0571428571428572,0.7213180575266417
1003969,6,1,1,89.84,8,0.14285714285714285,0.14285714285714285,2.1972245773362196,1.1142857142857143,0.7487170317147561
1003973,54,5,9,573.7148529411764,68,0.09090909090909091,0.16363636363636364,4.23410650459726,1.0945454545454545,0.7393365630293199
1003978,3,0,0,645.7966666666666,3,0.0,0.0,1.3862943611198906,1.0,0.6931471805599453
1003981,6,0,0,70.83833333333332,6,0.0,0.0,1.9459101490553132,1.0,0.6931471805599453
1003982,18,3,0,115.63,21,0.15789473684210525,0.0,3.091042453358316,1.0789473684210527,0.7318616927406357
1003983,3,0,0,102.94,3,0.0,0.0,1.3862943611198906,1.0,0.6931471805599453
1003984,5,3,2,115.66199999999999,10,0.5,0.3333333333333333,2.3978952727983707,1.35,0.8544153281560676
